title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,class
Grey - Crime (feat. SKOTT) (Official Music Video),https://i.ytimg.com/vi/tq_GrSyocUU/hqdefault.jpg,FOLLOW OUR INSTAGRAM ▻ https://www.instagram.com/greymusic Grey - Crime (feat. SKOTT) (Official Music Video) we really ...,20337805,106000,512939,13617,crime
How The Yakuza Actually Works | How Crime Works | Insider,https://i.ytimg.com/vi/KDHhSqydJJo/hqdefault.jpg,"Yuyama Shinya is a former member of the yakuza in Japan. He says he was arrested 11 times, as a juvenile and adult, and has ...",4996188907,8520000,5750403,93113,crime
How Gun Smuggling Actually Works | How Crime Works | Insider,https://i.ytimg.com/vi/k-HQgP2TpUI/hqdefault.jpg,"Ed Calderon was a police officer in Baja California, Mexico, for 12 years, working in counter-narcotics and organized-crime units ...",4996188907,8520000,1455526,28765,crime
Horrifying Case of Baby Brianna and The 3 Monsters Who Killed Her (True Crime Documentary),https://i.ytimg.com/vi/4EjxiMUQPGk/hqdefault.jpg,"On this episode of “The Disturbing Truth,” we dive deep into the horrific tragedy experienced by Brianna Lopez at the hands of her ...",3570966370,5630000,1187615,20656,crime
City Crime | Crime Patrol | मर्ज़ी के ख़िलाफ | Full Episode,https://i.ytimg.com/vi/vnI-4NOUuSU/hqdefault.jpg,Click here to Subscribe to SET India Channel: https://www.youtube.com/user/setindia?sub_confirmation=1 Watch special ...,159027229648,168000000,11524006,45024,crime
No Guidnce - Is It A Crime? - BBC 1Xtra&#39;s Hot For 2024,https://i.ytimg.com/vi/uBnm0y81cLo/hqdefault.jpg,"DJ Target presents No Guidnce, performing 'Is It A Crime?' as part of 1Xtra's 'Hot For' 2024 list. Filmed at BBC Maida Vale studios, ...",800223674,1880000,13570,984,crime
"Intoxicated murderer visits crime scene, talks to police in UK",https://i.ytimg.com/vi/rLUqYvZL068/hqdefault.jpg,"You're going to think about me, but it's not gonna be me.” A heavily intoxicated man — who returned to the scene where he ...",1187561681,5500000,15968286,391110,crime
The Shocking Murder Of Karen Gregory | Viewer Requested Case | True Crime Documentary,https://i.ytimg.com/vi/bg26H2v4v-0/hqdefault.jpg,"The murder of a Karen Gregory on May 24, 1984 would take years to be solved — and the case culminated in the arrest of ...",94333080,397000,6633,613,crime
How The Triads (Hong Kong Mafia) Actually Work | How Crime Works | Insider,https://i.ytimg.com/vi/tzZF9krC34M/hqdefault.jpg,Jimmy Tsui is a former member of Tung On in New York City's Chinatown and of the Sun Yee On triad in Hong Kong. In 1985 in ...,4996188907,8520000,3244333,39959,crime
"Crime in the City full episode: Sept. 24, 2023",https://i.ytimg.com/vi/wR8SiPKTG_k/hqdefault.jpg,"A look at some of the more notable crimes in New York City this week, including a major Bronx gang bust, a student stabbed ...",360950378,508000,103546,1271,crime
Quando Rondo - Life Of Crime (Official Video),https://i.ytimg.com/vi/anfIpsSVyuc/hqdefault.jpg,Quando Rondo - Life Of Crime Stream/Download: Subscribe for more official content from Quando Rondo: ...,1126150718,2130000,5472881,100603,crime
"Bangkay na nakasilid sa sako, natagpuan sa isang ilog sa CamSur (Full episode) | Pinoy Crime Stories",https://i.ytimg.com/vi/J-nOEcAKOzc/hqdefault.jpg,"Aired (December 9, 2023): Isang bangkay ng 13-anyos na dalagita ang natagpuang nakasilid sa isang sakong palutang-lutang ...",12664021336,22500000,671823,4028,crime
Poli Genova - If Love Was A Crime - 🇧🇬 Bulgaria - Grand Final - Eurovision 2016,https://i.ytimg.com/vi/PQqUTigWKHY/hqdefault.jpg,Add or Download the song to your own playlist: https://ESC2016.lnk.to/Eurovision2016QV Download the karaoke version here: ...,7306807756,5660000,11252829,87128,crime
Mom with secret double life as escort murdered - Crime Watch Daily Full Episode,https://i.ytimg.com/vi/s0SSFfVd0Z8/hqdefault.jpg,In this episode of Crime Watch Daily: A mother's shocking murder unveils dangerous double life.,2771836192,5360000,96912,2153,crime
9 YO Uses True Crime Skills From Favorite TV Show to Manipulate Captor | The Jeannette Tamayo Case,https://i.ytimg.com/vi/D-RvKOO9ph4/hqdefault.jpg,"Jeannette, if you can hear us, know that we're looking for you” June 8th 2003, in the city of San Jose, a 'Little Caesars' staff ...",133560325,725000,8758198,181865,crime
No Guidnce - Is It A Crime? [Acoustic],https://i.ytimg.com/vi/_hhsm2HQKpg/hqdefault.jpg,No Guidnce - Is It A Crime? [Acoustic] Subscribe for more: @noguidnce NO GUIDNCE 2 THE ≈ Website: ...,5347074,55300,186522,9364,crime
"EP 1578: सोशल मीडिया पर दो बहनों का जाल, पहले किडनैपिंग, फिर क़त्ल, फिर फ़िरौती",https://i.ytimg.com/vi/vxK0R2oPF6I/hqdefault.jpg,विदेश से आई क्राइम की कहानी को इंग्लिश में सुनें सिर्फ़ Crime Tak International ...,3829779102,8860000,348598,8565,crime
"Gypsy Rose Blanchard: Abuse, Manipulation, and Murder | Prime Crime | A&amp;E",https://i.ytimg.com/vi/aMB4capCeY8/hqdefault.jpg,"The case of abuse, manipulation, and murder that is hard to believe. #PrimeCrime Subscribe to the Law&Crime Network for more ...",6714231893,10300000,325066,3795,crime
Epithet Erased - &quot;Great at Crime&quot; (Official Music Video),https://i.ytimg.com/vi/vfKv2JpKNos/hqdefault.jpg,"Get the song here: https://distrokid.com/hyperfollow/or3oandthemusicalghost/great-at-crime Shout outs to HoaxGhost, the ...",365080216,1910000,815837,30392,crime
The murders of Dawn and Antonio Armstrong [True Crime documentary],https://i.ytimg.com/vi/cpj0x-OLdcI/hqdefault.jpg,"In the Summer of 2016, in the city of Bellaire, Texas, a stone's throw from Houston, Dawn and Antonio Armstrong were attacked by ...",36415992,232000,1503885,22018,crime
KGB Killing: Who Poisoned Alexander Litvinenko? (True Crime Documentary) | Real Stories,https://i.ytimg.com/vi/bXOWK-Vj7_M/hqdefault.jpg,"This documentary minutely investigates the clues around the assassination by poisoning of former KGB colonel, Alexander ...",1165519493,6220000,3546099,35657,crime
How 8 Crimes Actually Work (From Bank Robbery to the New York Mafia),https://i.ytimg.com/vi/6Jr6gpZ_x8w/hqdefault.jpg,"Insider speaks with former criminals, undercover officers and gang members to discuss how various crimes actually work. Former ...",4996188907,8520000,1004397,8584,crime
Elsa Esnoult - Le crime de s&#39;aimer,https://i.ytimg.com/vi/EU1M95YqqAA/hqdefault.jpg,"Elsa sera en concert exceptionnel au Zénith de Paris le 23 mars 2019: https://ElsaEsnoult.lnk.to/ZenithParis ""Le crime de s'aimer"", ...",81288093,106000,5765670,45544,crime
A Crime Against Childhood,https://i.ytimg.com/vi/-FBwZtuJtMw/hqdefault.jpg,SAVE SNOW DAYS: ...,994156998,6150000,3254681,243753,crime
Sade - Is It A Crime (Live Aid 1985),https://i.ytimg.com/vi/bFgv8Jq4xN0/hqdefault.jpg,"Sade performing 'Is It A Crime' at Live Aid in front of 72000 people in Wembley Stadium, London on the 13th July, 1985. The event ...",908929763,1320000,969121,20867,crime
Partner In Crime,https://i.ytimg.com/vi/WDAeKgWl778/hqdefault.jpg,Provided to YouTube by MGM Partner In Crime · Ocean Alley Lost Tropics ℗ 2016 Ocean Alley Released on: 2016-05-13 ...,28961094,2740,3215862,24690,crime
CRIME QUASE PERFEITO - CASO MONICA EL KHOURI - INVESTIGAÇÃO CRIMINAL,https://i.ytimg.com/vi/ISVqFSTo-RU/hqdefault.jpg,"Caso Monica El Khouri - Ao ser encontrada morta, dentro de sua casa, a fisioterapeuta Mônica teve seu caso como o de uma ...",263743345,1470000,3389523,112847,crime
लाइलाज | Crime Patrol 48 Hours | Ep 19 | Full Episode | 2 August 2023,https://i.ytimg.com/vi/K12XOLAnFEg/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,1201120,9375,crime
2Face - If Love Is A Crime [Official Video],https://i.ytimg.com/vi/gvv1jOFMyNg/hqdefault.jpg,"Go To http://www.iROKING.com/2face for FREE Nigerian Music Video of one of the tracks from 2face Idibia's second album,""If ...",149762739,408000,4461397,27180,crime
"EP 1579:  उन्हें दंगों के बीच एक क़त्ल करना था, एक पुलिस वाले की अजीब साज़िश",https://i.ytimg.com/vi/WEIbEJv5_D4/hqdefault.jpg,Get 50% OFF on Kukufm's 1st Month subscription!! Only at Rs 49 instead of Rs 99 (Use my code CRIME50 ) Click the link in the ...,3829779102,8860000,352653,8851,crime
Crime Experts Rate 24 Cons And Heists In Movies And TV | How Real Is It? | Insider,https://i.ytimg.com/vi/AW--rMJoYKw/hqdefault.jpg,"Former criminals and investigators rate crimes in movies and television shows for realism. Lee Thompson, a master pickpocket ...",4996188907,8520000,1079295,12839,crime
Who Are The Ireland’s Most Terrifying Gangsters? | Real Stories True Crime Documentary,https://i.ytimg.com/vi/GLHYGXgsJNo/hqdefault.jpg,Best selling true crime author Bernard O'Mahoney returns to his home country to shine a light on the Irish underworld.,1165519493,6220000,1493790,6837,crime
"68-anyos na lolo, pinagsasaksak ng isang ‘di kilalang lalaki! (Full episode) | Pinoy Crime Stories",https://i.ytimg.com/vi/KuRobrbynB4/hqdefault.jpg,"Aired (February 3, 2024): Sapul sa CCTV ang sinapit ng 68-anyos na lolo sa isang eskinita sa Pinagbuhatan, Pasig City.",12664021336,22500000,469951,3581,crime
The Paedophile Next Door (True Crime Documentary) | Real Stories,https://i.ytimg.com/vi/ClRxuu-Pd4Y/hqdefault.jpg,"In this documentary, Steve Humpries takes us into the dark underworld of child sexual abuse. Exploring previous cases, the ...",1165519493,6220000,5018036,44229,crime
UNE RENCONTRE INTERNET QUI VIRE AU MEURTRE ⚠️ | Sur la scène du Crime | Épisode entier,https://i.ytimg.com/vi/gP3QioAcIM0/hqdefault.jpg,"Abonnez-vous à Crime District : https://www.youtube.com/c/CrimeDistrict?sub_confirmation=1 Crime District, c'est chaque ...",14796633,104000,127674,1433,crime
A Frightening Crime Spree: The Murder Of Kaylee Sawyer,https://i.ytimg.com/vi/jNjm_N1BIoo/hqdefault.jpg,"In July 2016, after an argument with her boyfriend, Kaylee Sawyer left her apartment complex and walked out into the night.",120022798,696000,1733688,25772,crime
"13 YO Uses True Crime Skills to Survive The Golden State Killer | The Cases of Margaret, Kris &amp; Jane",https://i.ytimg.com/vi/E05etCsj92o/hqdefault.jpg,"Do what I say or I'll kill you and be gone in the dark” It's just before 6:30 AM on October 5th, 1976 when young mother Jane ...",133560325,725000,1648812,33538,crime
छोटी उम्र में बड़ी Responsibility सँभालने का भार | Crime Patrol | Full Episode | Best Of Crime Patrol,https://i.ytimg.com/vi/XyLTTNdiQbw/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,1057609,4224,crime
Crime,https://i.ytimg.com/vi/lXhtOYWjoH4/hqdefault.jpg,Provided to YouTube by SS Records Crime · Sidhu Yield Crime ℗ SS Records Released on: 2023-09-08 Composer: Sidhu Yield ...,5491885,7540,430816,7382,crime
The Angel of Death: A Horrifying True Crime Story | Real Stories True Crime Documentary,https://i.ytimg.com/vi/0MYYt_REXQA/hqdefault.jpg,True Crime Story. An alarming number of deaths occurring in the Intensive Care Unit of a California hospital had staff members ...,1165519493,6220000,12974876,64788,crime
This Country Has Committed the Most War Crimes,https://i.ytimg.com/vi/-gFtECEs828/hqdefault.jpg,,5680250417,13900000,3665533,264478,crime
Multiple State Crime Cases | DOUBLE EPISODE | The FBI Files,https://i.ytimg.com/vi/dwDGRdrwtk8/hqdefault.jpg,Unravel the mystery alongside the FBI's greatest law enforcers and forensic scientists. #TheFBIFiles #TrueCrime #unitedstates ...,360566350,832000,3750666,10562,crime
Conman: The life and crimes of Mark Acklom,https://i.ytimg.com/vi/BBwKmH3QLt0/hqdefault.jpg,Watch the full story of the cunning fraudster who posed as an MI6 agent to con his ex-girlfriend out of £800000. Conman: The Life ...,4161842542,7390000,4288066,18197,crime
America’s Most Daring Heists: Inside the FBI Files | Real Stories True Crime Marathon,https://i.ytimg.com/vi/sq8-eujHVSs/hqdefault.jpg,"4 back-to-back episodes of FBI Files. Season 4 Episode 6: In Arizona, a shipment of money vanished without a trace, along with ...",1165519493,6220000,6651667,18125,crime
Nobody understands law &amp; order better than these #FoxNews crime experts #TDSThrowback #shorts,https://i.ytimg.com/vi/SzeVdRzd6es/hqdefault.jpg,,5531115489,10800000,1352233,69849,crime
Police Launch Hate Crime Probe After Homeowner&#39;s Pride Flags Were  Targeted Twice,https://i.ytimg.com/vi/jyA3iOvZfW8/hqdefault.jpg,"Police in Nebraska are asking for the public's help in identifying a potential hate crime suspect, after two LGBTQIA+ flags were ...",2321487195,3030000,11664733,468165,crime
UNE MÈRE ET SON FILS DISPARAISSENT ⚠️ | Sur la scène du Crime | Épisode entier,https://i.ytimg.com/vi/x6WjteApkcs/hqdefault.jpg,"Abonnez-vous à Crime District : https://www.youtube.com/c/CrimeDistrict?sub_confirmation=1 Crime District, c'est chaque ...",14796633,104000,35975,599,crime
Lawyer Murdered by Jealous Ex-Girlfriend Raging over Date with Beauty Queen (Prime Crime),https://i.ytimg.com/vi/w-P8k4utIRA/hqdefault.jpg,"This episode of Prime Crime with Jesse Weber dives deep into the story of Shayna Hubers, the woman convicted of murdering her ...",3570966370,5630000,549240,8979,crime
Crime in 2032,https://i.ytimg.com/vi/OHvcMPP17_A/hqdefault.jpg,the future #couplegoals #funny.,5670135295,6520000,34793214,2503338,crime
A Case of Arson Turning into Fratricide | Bizarre Murders | True Crime Story,https://i.ytimg.com/vi/gX1upqwjDcA/hqdefault.jpg,"An anti-drug crusader's home is torched. But when a body is discovered in the freezer, the curious case of arson becomes a ...",98291506,674000,6789,351,crime
Addiction | Crime Patrol 48 Hours | Ep 58 | Full Episode | 9 Jan 2024,https://i.ytimg.com/vi/F5_3tXQYD7g/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,828842,6985,crime
7 Cold Cases That Were SOLVED With Insane Twists | Documentary,https://i.ytimg.com/vi/BXdRXAlefX4/hqdefault.jpg,Today we take a look at 7 Cold Cases That Were Solved With Insane Twists. 00:00 Intro 00:06 Juli Busken 11:19 Laura Salmon ...,44988951,199000,3513068,36124,crime
"Crime in the City full episode: August 14, 2023",https://i.ytimg.com/vi/pswkLMczkhU/hqdefault.jpg,"A look at some of the more notable crimes across the New York City area this week, including an arrest in the hate-crime murder ...",360950378,508000,33978,523,crime
Viral video allegedly depicts missing teen held captive; Sons accused of attempt to murder parents,https://i.ytimg.com/vi/WoHeAC-aB1g/hqdefault.jpg,In this episode of Crime Watch Daily: Could a viral YouTube video of a chained woman be the link to finding missing teen Kayla ...,2771836192,5360000,1491168,17554,crime
Millionaire killed by wife in love triangle; Pregnant woman prostituted by husband - Full Episode,https://i.ytimg.com/vi/Ha8qlP1wCJc/hqdefault.jpg,"In this episode of Crime Watch Daily: The murder of trucking millionaire Bill Hall Jr. in a road rage incident instigated by his wife, ...",2771836192,5360000,1834212,21387,crime
"Crime in the City full episode: Sept. 8, 2023",https://i.ytimg.com/vi/XgqX0PofjbY/hqdefault.jpg,"A look at some of the more notable crimes in New York City this week, including a brutal subway beating caught on camera, ...",360950378,508000,21765,385,crime
How The Hells Angels Actually Works | How Crime Works | Insider,https://i.ytimg.com/vi/lyTxdT4u60I/hqdefault.jpg,Jay Dobyns is a retired ATF agent who went undercover with the Hells Angels from 2001 to 2003 as part of Operation Black ...,4996188907,8520000,5660636,68859,crime
"Crime, Fentanyl and Exodus: The Crisis That Is Devastating San Francisco",https://i.ytimg.com/vi/9Y7NO9lgDuU/hqdefault.jpg,Join the VisualPolitik community and support us on Patreon: https://www.patreon.com/VisualPolitik It's the city of the iconic Golden ...,84298665,1360000,582931,10771,crime
