title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,Class
Craziest &quot;GAME OVER&quot; Moments in Sports History,https://i.ytimg.com/vi/WKwOQ4JuOcE/hqdefault.jpg,"2O MINUTES PLUS OF Craziest ""GAME OVER"" Moments in Sports History BIBLE VERSE OF THE DAY: Proverbs 17:17.",2.34E+09,2260000,15257831,88992,non-crime
Rare Moments in Sports That Shocked The World,https://i.ytimg.com/vi/l2s_mknWn-w/hqdefault.jpg,Rare Moments in Sports That Shocked The World Watch in this video the funniest and rarest moments in sports. : Tobu x Wholm ...,1.01E+09,3850000,10445388,24600,non-crime
This is hilarious from Chelsea ðŸ˜­ (viaÂ @Chelsea FC) #shorts,https://i.ytimg.com/vi/QFRkRjld6Co/hqdefault.jpg,This is hilarious from Chelsea (via @Chelsea FC) #shorts âœ“ Subscribe to ESPN+: http://espnplus.com/soccer/youtube ...,3.12E+09,3690000,1791809,82325,non-crime
These are the most legendary moments in sports ðŸ˜‚,https://i.ytimg.com/vi/SRjxCcL6cwg/hqdefault.jpg,(via @milb) (via @deder_97) (via @yo_rochelle),1.97E+10,12200000,1.05E+08,2120365,non-crime
All Sports Bowling Battle,https://i.ytimg.com/vi/XYX-IZa3rNs/hqdefault.jpg,Bowling + all sports + hampsters & horses = NEXT LEVEL AWESOME! Special thanks to Amazon for sponsoring this video!,1.71E+10,60000000,32690056,509235,non-crime
"Andy Reid Jokes About Altercation With Travis Kelce, Calls It A &quot;Cheap Shot&quot; I CBS Sports",https://i.ytimg.com/vi/xSMUqNpGfoE/hqdefault.jpg,Hear from Andy Reid following the Chiefs win over the 49ers in Super Bowl LVIII. SUBSCRIBE TO OUR CHANNEL: ...,7.70E+08,785000,135952,748,non-crime
How do some people get so good at sports?,https://i.ytimg.com/vi/QGSkbi3eDYM/hqdefault.jpg,"Are your kids wondering: How do some people get so good at sports? This question came from Elena, a student from the United ...",2.84E+08,806000,564190,633,non-crime
Sports - Never Know (Official Music Video),https://i.ytimg.com/vi/nIQPIATr6Ok/hqdefault.jpg,"Listen to Sports ""Never Knowâ€: https://sports.ffm.to/neverknow Subscribe to Sports on YouTube: https://smarturl.it/SportsYouTube ...",13727362,45300,58875,2072,non-crime
Learning The Hardest Skills in Sports,https://i.ytimg.com/vi/31hN0-rX6y8/hqdefault.jpg,Download Duolingo for FREE https://app.adjust.com/11bwpu7f and let's learn together! Patreon: ...,6.37E+08,3310000,2464370,47836,non-crime
The best sports edits in history ðŸ”¥ (via Ray Rod 747 &amp; Chris Ashley),https://i.ytimg.com/vi/MndYdA4fbEY/hqdefault.jpg,,1.97E+10,12200000,26114435,1019989,non-crime
Arctic Monkeys - American Sports (Official Audio),https://i.ytimg.com/vi/xvOrayAVhBo/hqdefault.jpg,"Arctic Monkeys - ""American Sports"", taken from the new album 'Tranquility Base Hotel & Casino', available now globally.",5.31E+09,8080000,3552227,35577,non-crime
Who&#39;s the GOAT in these sports?,https://i.ytimg.com/vi/DRy7LFzdTOo/hqdefault.jpg,Join the Hat Gang! https://www.youtube.com/channel/UCWBWgCD4oAqT3hUeq40SCUw/join Subscribe and you'll have good ...,9.80E+09,6870000,6201966,367442,non-crime
Diana wants to play sports,https://i.ytimg.com/vi/xUtRDKEFtNQ/hqdefault.jpg,Diana wants to play sports. Dad buys sportswear and equipment for various sports. Diana's INSTAGRAM ...,1.00E+11,1.19E+08,2.09E+08,586294,non-crime
Raising the Stakes: America&#39;s Growing Sports Gambling Addiction | CBS Reports,https://i.ytimg.com/vi/6__ce6l6Kgo/hqdefault.jpg,"As more states legalize gambling, online sportsbooks have spent billions courting the next generation of bettors. And now, as ...",4.86E+09,5640000,42388,600,non-crime
Dizzy Sports Battle | Dude Perfect,https://i.ytimg.com/vi/ifuE2uIt0T4/hqdefault.jpg,Sports are REALLY hard when you're dizzy. â–»Click HERE to play our NEW FREE game!!! http://smarturl.it/DudePerfect2 ...,1.71E+10,60000000,47271143,342134,non-crime
The most mind blowing sports moments in history! ðŸ”¥,https://i.ytimg.com/vi/w0sIsnnlxfM/hqdefault.jpg,"(via @centralcoastdiscgolf) (via @justinburgan, @marcuskleveland) (via @angels) (via @themasters)",1.97E+10,12200000,3.04E+08,9501596,non-crime
High Speed Sports Battle | Dude Perfect,https://i.ytimg.com/vi/6bH9Qb_feRY/hqdefault.jpg,Sports are even better at high speed! Special thanks to TireRack.com for sponsoring this video! Click HERE to get tires for your ...,1.71E+10,60000000,36328598,1133224,non-crime
Sesame Street: Learn to Play Sports with Elmo | Elmo&#39;s World Compilation,https://i.ytimg.com/vi/3PKM1074k7s/hqdefault.jpg,"Join Elmo as he learns to play sports with balls, do yoga, more in this Elmo's World compilation! Subscribe to the Sesame Street ...",2.35E+10,23700000,2731422,6341,non-crime
High IQ! ðŸ˜³ Best plays of all time in sports,https://i.ytimg.com/vi/UiDbi7Ccu88/hqdefault.jpg,High IQ.,1.88E+08,309000,1588063,5530,non-crime
Dizzy Sports Battle 2 | Dude Perfect,https://i.ytimg.com/vi/Cy0thWiV-eA/hqdefault.jpg,Sports are super hard when you're dizzy. â–»See Ant-Man in theaters July 17! http://bit.ly/AntManMovieTickets â–»Watch the ...,1.71E+10,60000000,47896308,394842,non-crime
Patrice Evra GATECRASHES our UCL broadcast and causes CHAOS! ðŸ˜… | CBS Sports Golazo,https://i.ytimg.com/vi/9oXLaFBGK7A/hqdefault.jpg,"Patrice Evra surprised Jamie Carragher, Micah Richards and Thierry Henry on UCL Today and immediately started on cause ...",1.46E+09,1520000,1423443,20171,non-crime
The Match | Bob Does Sports VS GM GOLF,https://i.ytimg.com/vi/NGv72bIvTCs/hqdefault.jpg,Bob Does Sports https://youtube.com/@Bobdoessports?si=Ib6-MvBa6jLVXsP8 ...,2.41E+08,1060000,592036,20509,non-crime
Most Beautiful and Respect Moments in Sports,https://i.ytimg.com/vi/xHQp-SxcNww/hqdefault.jpg,"Hola PuraVida!! El dinero recaudado tambiÃ©n se va a utilizar para ayudar a Fundaciones, Hospitales, PequeÃ±as y mediana ...",5.46E+08,1110000,46101703,563751,non-crime
Sports betting boom fuels concerns over problem gambling | 60 Minutes,https://i.ytimg.com/vi/vDsLu0CWcgk/hqdefault.jpg,There's been a surge of young problem gamblers since sports betting was legalized. An addiction therapist warns AI-powered ...,7.57E+08,2710000,385058,4361,non-crime
Mickey Mouse Shorts - Good Sports | Official Disney Channel Africa,https://i.ytimg.com/vi/PapYDPRgxaQ/hqdefault.jpg,Catch more classic Mickey Mouse Shorts on Disney Channel! Welcome to the official Disney Channel Africa YouTube channel!,2.86E+09,3140000,25660432,56839,non-crime
Outdoor Toys + MORE Sports for Kids | English Stories for Children | Steve and Maggie | Wow English,https://i.ytimg.com/vi/WG8mNcJ2bis/hqdefault.jpg,SPORTS FOR KIDS! Steve explains his winter and summer adventures with outdoor toys. What happened to Steve? Is there ...,6.87E+09,6410000,8080124,6136,non-crime
Sports - You Are The Right One,https://i.ytimg.com/vi/Sk19rJiXAws/hqdefault.jpg,"From ""Naked All The Time"" http://smarturl.it/NATTBuy Follow Sports: http://sportsbandok.com Facebook ...",9.30E+08,996000,5882590,204285,non-crime
CJ Stroud Wins Offensive Rookie of the Year I NFL Awards I CBS Sports,https://i.ytimg.com/vi/PuzvLwtLsvI/hqdefault.jpg,Hear from CJ Stroud after winning Offensive Player of the Year I CBS Sports SUBSCRIBE TO OUR CHANNEL: ...,7.70E+08,785000,58288,1073,non-crime
Blippi&#39;s Sports Super Special âš¾ðŸ€ðŸŽ¾| BLIPPI Kids Songs | Educational Songs For Kids,https://i.ytimg.com/vi/sX0JWwQI7Mk/hqdefault.jpg,Be a Sports all star like Blippi! Spend this Earth Day outside having fun and being active! SUBSCRIBE for more fun songs!!,8.30E+08,1730000,344751,236,non-crime
Craziest &quot;Deadly Fall&quot; Moments in Sports History,https://i.ytimg.com/vi/U7bNzl0HepU/hqdefault.jpg,"Craziest ""Deadly Fall"" Moments in Sports History BIBLE VERSE OF THE DAY: James 1:19.",2.34E+09,2260000,3311051,23528,non-crime
CHIEFS WINNNN!!!! Chiefs vs. Ravens Highlights &amp; Reaction Of AFC Championship | NFL Playoffs On CBS,https://i.ytimg.com/vi/2vSdCqqLFw4/hqdefault.jpg,"Kansas City Chiefs vs. Baltimore Ravens live stream with highlights, play-by-play, stats, boxscore, score updates, NFL analysis, ...",13547079,52400,110638,1072,non-crime
Sports I - Vocabulary for Kids,https://i.ytimg.com/vi/11e9IzV2cCQ/hqdefault.jpg,"Educational video for children to learn sports vocabulary. In this first video, in a series of two, children will discover what they are ...",2.10E+08,961000,249865,2235,non-crime
Do You Like Basketball Pizza? | The Sports on Food Song | Scratch Garden,https://i.ytimg.com/vi/3z1twHu81EU/hqdefault.jpg,"""Do You Like Basketball Pizza?"" is an original and super silly sports and food song by Scratch Garden. Those Salamander ...",8.14E+08,1090000,4681081,3016,non-crime
Craziest &quot;You Have to See It to Believe It&quot; Moments in Sports History,https://i.ytimg.com/vi/jxlygT8QMGM/hqdefault.jpg,"15 MINUTES PLUS OF Craziest ""You Have to See It to Believe It"" Moments in Sports History BIBLE VERSE OF THE DAY: ...",2.34E+09,2260000,3869351,24253,non-crime
Learn New Sports With Blippi and Meekah! | Educational Videos for Kids,https://i.ytimg.com/vi/sNm-KfMsGys/hqdefault.jpg,Blippi and Meekah visit a sports center and play with all the awesome equipment. For more Blippi videos and Blippi songs be sure ...,1.60E+10,19400000,1912790,3820,non-crime
Apache 207 - Sport (Official Video),https://i.ytimg.com/vi/LP4DHo_NWEQ/hqdefault.jpg,"Apache 207 â€“ ,,Gartenstadt'' - das neue Album OUT NOW Die Box bestellbar unter https://apache207.shop/ Apache 207 - Sport ...",8.85E+08,1450000,8686609,91873,non-crime
Sports for Kids | Magic Stories from Steve and Maggie | Wow English TV,https://i.ytimg.com/vi/opyc2bvtBpo/hqdefault.jpg,"It's always very exciting to watch Steve, especially when he's asleep. It's because he dreams about crazy actions and extreme ...",6.87E+09,6410000,2696763,4286,non-crime
I found out what the most POPULAR sports are ðŸ˜³âš½ï¸,https://i.ytimg.com/vi/K5sKqm-k1PA/hqdefault.jpg,Subscribe and you'll have good luck forever :) Check out my other socials! Instagram ...,9.80E+09,6870000,2387886,139987,non-crime
Vlad and Nikita play sports and want to be strong,https://i.ytimg.com/vi/Ij7k1ozU6l0/hqdefault.jpg,A collection of videos for children where Vlad and Nikita play sports games. Children are very fond of playing sports and mom ...,8.58E+10,1.12E+08,5.69E+08,2225217,non-crime
This is how a field gets painted for the Super Bowl. #superbowl #football #sports,https://i.ytimg.com/vi/t_8iHcHjbOA/hqdefault.jpg,"Insider is great journalism about what passionate people actually want to know. That's everything from news to food, celebrity to ...",5.00E+09,8520000,21788004,944750,non-crime
What are some of the weirdest sports in the Olympics?,https://i.ytimg.com/vi/bwHd7_KQ1mY/hqdefault.jpg,"Are your kids wondering: â€œWhat are some of the weirdest sports in the Olympics?â€ This question came from Ja'Kehis, a 4th Grader ...",2.84E+08,806000,1047204,3005,non-crime
The Minions interrupt Caeleb Dressel&#39;s Olympic training | NBC Sports,https://i.ytimg.com/vi/su2YvRYHRm8/hqdefault.jpg,Subscribe to NBC Sports: https://www.youtube.com/nbcsports Â» Watch Live Sports on NBCSports.com: ...,3.14E+09,3620000,1.01E+08,14675,non-crime
Learning Sports For Kids With Blippi | Educational Videos For Kids,https://i.ytimg.com/vi/XSkrTPaA1C0/hqdefault.jpg,Blippi visits a baseball stadium and learns all about sports for kids! What will Blippi find in the baseball stadium? join blippi as he ...,1.60E+10,19400000,32247485,56831,non-crime
Hurry to Team Sports Games with Jason Vlogs,https://i.ytimg.com/vi/se9RzE3rKdQ/hqdefault.jpg,Jason from Jason Vlogs goes to play sports every week! Sports are important for your health and super fun! This is a video with ...,1.01E+10,18500000,1.38E+08,397928,non-crime
Sports Announcer - SNL,https://i.ytimg.com/vi/8Ij4a6x_mPs/hqdefault.jpg,"MSG's Knicks correspondent (Chance the Rapper) is forced to cover a hockey game. [Season 43, 2017] #SNL #SNL43 Subscribe ...",1.55E+10,14100000,7362598,107978,non-crime
He plays all the sports ðŸ‘ðŸ’ª #shorts,https://i.ytimg.com/vi/lO0IZKonvk0/hqdefault.jpg,(Via steven_pray/tt) #sports #highschoolsports #baseball #football #basketball #athlete #commitment #committed #awesome ...,3.55E+09,2410000,359858,19683,non-crime
The best slow-mo moments in sports history ðŸ”¥,https://i.ytimg.com/vi/O2g589dyv7E/hqdefault.jpg,via http://i.am.stacks/Instagram) (via @vballrecruiter/Instagram) (via @sh3mar___/Instagram),1.97E+10,12200000,1.83E+08,2959179,non-crime
Deadliest Sports Injuries â˜ ï¸ #shorts,https://i.ytimg.com/vi/QBv_GX_AAdQ/hqdefault.jpg,Twitch: RHINO_BASEBALL I will start streaming a lot soon especially over Christmas break (IGNORE WHATS BELOW) ...,11821739,19800,1359270,59414,non-crime
SPORTS 101 // Guide to American Football,https://i.ytimg.com/vi/uM9iLQJzMO0/hqdefault.jpg,"The American football guide is here! A beginner's guide on how the sport known as football works! In Sports 101, Guide to ...",2418643,16400,844193,19258,non-crime
The Soccer Tournament EXTENDED HIGHLIGHTS: US Women vs. Wrexham | NBC Sports,https://i.ytimg.com/vi/Ojb430E55zA/hqdefault.jpg,Wrexham dominated both halves to defeat the US Women's team by a score of 12-0. #NBCSports #Wrexham #ussoccer ...,3.14E+09,3620000,3046022,38410,non-crime
Best &quot;Animal Interference&quot; Moments in Sports #1 (Cute/Funny Moments),https://i.ytimg.com/vi/YjmiWW1yNzI/hqdefault.jpg,"Best ""Animal Interference"" Moments in Sports (Cute/Funny Moments) Part 1 of many (like 8 or 9) (if any of the links don't work, ...",6.56E+08,552000,1492906,20977,non-crime
Looney Tunes | Best Sports Moments | WB Kids,https://i.ytimg.com/vi/d_lZTAsWxBU/hqdefault.jpg,"Lace up your sneakers and head onto the field with Bugs for golf, soccor, tennis, and more! WB Kids is the home of all of your ...",1.22E+10,27000000,9377337,31920,non-crime
Looney Tunes | Best Sports Moments | WB Kids,https://i.ytimg.com/vi/d_lZTAsWxBU/hqdefault.jpg,"Lace up your sneakers and head onto the field with Bugs for golf, soccor, tennis, and more! WB Kids is the home of all of your ...",1.22E+10,27000000,9377337,31920,non-crime
Usain Boltâ€™s last race #shorts,https://i.ytimg.com/vi/IZHyckC8FRw/hqdefault.jpg,,7.85E+08,1520000,9216371,299719,non-crime
ðŸ”´LIVE: Sports Day with Bluey | Bluey,https://i.ytimg.com/vi/ug5MMsEzYDw/hqdefault.jpg,Watch Bluey full episodes! ABC Kids (Australia): https://iview.abc.net.au/show/bluey Available on Disney Junior and Disney+.,3.83E+09,5230000,14628094,20227,non-crime
The new Porsche 911 Sport Classicâ€‹,https://i.ytimg.com/vi/mmzn77xOCe0/hqdefault.jpg,Let us take you back to the '60s and early '70s â€“ a truly pulsating decade full of dynamic change. The 911 Sport Classic recalls ...,5.18E+08,1300000,2059587,52672,non-crime
The Pavilion | INDIA vs SOUTH AFRICA (Post-Match) Expert Analysis | 5 November 2023 | A Sports,https://i.ytimg.com/vi/dYAyu928DpU/hqdefault.jpg,The Pavilion | INDIA vs SOUTH AFRICA (Pre-Match) Expert Analysis | 5 November 2023 | A Sports Match : INDIA vs SOUTH ...,3.04E+08,985000,1936127,36316,non-crime
Summer Sports with Molly &amp; Gil! ðŸ€ 90 Minute Compilation | Bubble Guppies,https://i.ytimg.com/vi/ra2RAJNSHU4/hqdefault.jpg,"Do you like to play basketball? or to go swimming with friends? If so, you're not alone, because Bubble Guppies do too! Get active ...",1.32E+09,1280000,8172645,8524,non-crime
We NEED more of this in sports â¤ï¸ðŸ‘ #shorts,https://i.ytimg.com/vi/DEcTN24cu94/hqdefault.jpg,(Via elizabethsfarmasibi/tt) #heartfelt #emotional #basketball #inclusion #together #caring #highschoolbasketball #important ...,3.55E+09,2410000,8365484,506414,non-crime
EVERY time Micah Richards tries to speak Italian! ðŸ‡®ðŸ‡¹ðŸ˜‚ | CBS Sports Golazo,https://i.ytimg.com/vi/vG0bESRLnKM/hqdefault.jpg,We love Micah Richards but his Italian needs work! Watch every time Richards has attempted to speak Italian! Stream ...,1.46E+09,1520000,85331,2043,non-crime
The Sports Adventure! âš½ï¸âš¾ï¸ðŸ€ /// Danny Go! Full Episodes for Kids,https://i.ytimg.com/vi/BXm2wZrgGmc/hqdefault.jpg,"In this full episode, Danny Go and his friends Pap Pap and Bearhead play baseball, golf, soccer and more! They also learn about ...",26917739,35200,2305867,2862,non-crime
Saudi Arabia becomes unlikely sports hub amid sportswashing accusations | 60 Minutes,https://i.ytimg.com/vi/9iJDvyB1DLM/hqdefault.jpg,Saudi Arabia says its massive investment in sports is part of a larger strategy to transform its economy. Jon Wertheim investigates ...,7.57E+08,2710000,252447,2522,non-crime
ðŸ˜±ðŸ˜± Alisha Lehmann&#39;s revenge #shorts,https://i.ytimg.com/vi/hLaBNn2NyZI/hqdefault.jpg,Alisha Lehmann's Revenge - La venganza de Alisha Lehmann - Die Rache von Alisha Lehmann - Alisha Lehmann's Reply - La ...,3.86E+08,684000,1.86E+08,6137778,non-crime
ðŸ”´LIVE: Sports Day | Hey Duggee,https://i.ytimg.com/vi/00Qi9utH2Mg/hqdefault.jpg,SUBSCRIBE TO THE SQUIRREL CLUB: http://bit.ly/SubscribeToHeyDuggee As seen on CBeebies! Watch all Hey Duggee full ...,2.90E+09,2050000,1003993,1846,non-crime
20-MINÃœTIGES STRONG Nation DEMO VIDEO MIT INTENSIVEM CARDIO/TONING WORKOUT,https://i.ytimg.com/vi/iWz8JfaOVjM/hqdefault.jpg,Das 20-minÃ¼tige HIIT Workout fÃ¼r Zuhause trainiert den ganzen KÃ¶rper und definiert die Muskeln. Das intensive Fatburner ...,1.57E+08,1580000,4961822,28659,non-crime
The worldâ€™s funniest sports edits ðŸ˜‚ (via Ray Rod 747 &amp; Chris Ashley),https://i.ytimg.com/vi/KmJrjqciye4/hqdefault.jpg,,1.97E+10,12200000,54553939,2967348,non-crime
Gary Neville REACTS to Man United&#39;s late win over Aston Villa! | The Gary Neville Podcast,https://i.ytimg.com/vi/bUe15T0Gz6g/hqdefault.jpg,SUBSCRIBE â–» https://bit.ly/SubscribeSkySportsPL PREMIER LEAGUE HIGHLIGHTS â–» https://bit.ly/SkyPLHighlights2324 GET ...,3.85E+09,4790000,396640,4817,non-crime
Most Beautiful and Respect Moments in Sports EVER!,https://i.ytimg.com/vi/fMxfvn-ICUI/hqdefault.jpg,"Most Beautiful and Respect Moments in Sports EVER! It doesn't matter victory or defeat, we can always come across truly ...",1.64E+08,425000,4865507,23840,non-crime
"Bounce, Bounce Bouncing BallsðŸðŸ€ðŸˆðŸŽ¾âš½ï¸âš¾ï¸| Sports Songs | Pinkfong Songs for Children",https://i.ytimg.com/vi/0Cvbi7Q_JRY/hqdefault.jpg,Watch Baby Shark Dance âž¡ï¸https://www.youtube.com/watch?v=XqZsoesa55w Visit our Official Store: ...,4.19E+10,72900000,2665032,2587,non-crime
The Best Sports Sketches - Key &amp; Peele,https://i.ytimg.com/vi/NDXuPCmbPVY/hqdefault.jpg,"Key & Peele covered just about everything in sports, from baseball players slapping ass to ultimate fighters. About Key & Peele: ...",6.69E+09,11700000,4546904,48951,non-crime
How Sports Got Their Names,https://i.ytimg.com/vi/1EeltRQTw5A/hqdefault.jpg,Thanks to Harry's for sponsoring this video! Go to https://harrys.com/ryang to get their Starter Set for just 3 bucks! Hi there hello ...,5.47E+08,1700000,2756783,115207,non-crime
